Quiche Capresse - 1un,12/12/2024,Cassineli ,"6,000","R$ 4,50"
Quiche Lorraine - 1un,12/12/2024,Cassineli ,"6,000","R$ 4,50"
Quiche de Alho Poró - 1un,12/12/2024,Cassineli ,"12,000","R$ 4,50"
Sanduíche de Parma - 1un,12/12/2024,Cassineli ,"12,000","R$ 10,00"
Sanduíche de Carne - 1un,12/12/2024,Cassineli ,"6,000","R$ 9,50"
Sanduíche de Mortadela - 1un,12/12/2024,Cassineli ,"12,000","R$ 7,50"
Sanduíche de Frango - 1un,12/12/2024,Cassineli ,"6,000","R$ 8,50"
Sanduíche de Pernil - 1un,12/12/2024,Cassineli ,"12,000","R$ 8,50"
Café em Grão - 1kg,16/12/2024,Astoria,"5,000","R$ 90,00"
Cappuccino em Pó - 1kg,16/12/2024,Astoria,"6,000","R$ 65,00"
Água Crystal - Garrafa - (500ml),02/01/2025,Spal ,"120,000","R$ 1,30"
Coca Cola - Lata - (350ml),02/01/2025,Spal ,"12,000","R$ 2,26"
Água Crystal Com Gás - Garrafa - (500ml),02/01/2025,Spal ,"24,000","R$ 1,41"
Coca Cola Sem Açucar - Lata - (350ml),02/01/2025,Spal ,"12,000","R$ 2,26"
Copo Papel Preto Parede Dupla 270ml - c/ 25un,06/01/2025,FNS Comércio ,"20,000","R$ 15,16"
Sacola P - 26x25x12cm - c/ 20un,06/01/2025,Nobelpack,"200,000","R$ 0,65"
Sacola PP - 25x21x10cm - c/ 20un,06/01/2025,Nobelpack,"400,000","R$ 0,69"
Pázinha Curta Branca - c/ 500un,06/01/2025,Marmikok,"6,000","R$ 18,00"
Ki-Cascão Conny - c/ 120un,06/01/2025,Marmikok,"2,000","R$ 51,90"
Ki-Casquinha Conny - c/ 240un,06/01/2025,Marmikok,"1,000","R$ 70,00"
Pote 200ml Descartável - c/ 50un,06/01/2025,Marmikok,"3,000","R$ 5,60"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,06/01/2025,Armazém das embalagens,"8,000","R$ 6,50"
Etiquetas Adesivas Brancas Grande - 50x30mm,06/01/2025,Armazém das embalagens,"4,000","R$ 5,70"
Morango Bandeja - c/ 250gr,06/01/2025,Jullye Frutas,"2,000","R$ 4,99"
Banana,06/01/2025,Jullye Frutas,"0,215","R$ 6,99"
Ki-Cascão Conny - c/ 120un,07/01/2025,Franconny,"16,000","R$ 40,00"
Ki-Casquinha Conny - c/ 240un,07/01/2025,Franconny,"5,000","R$ 52,00"
Morango Bandeja - c/ 250gr,08/01/2025,Jullye Frutas,1,"R$ 12,50"
Morango Bandeja - c/ 250gr,10/01/2025,JUllye Frutas,"1,000","R$ 3,99"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,21/01/2025,Super brilho,"2,000","R$ 7,44"
Saco de Lixo 40 Litros Preto Micra 4 - c/ 100un,21/01/2025,Super brilho,"3,000","R$ 11,10"
Veja Multi Uso 500ml,21/01/2025,Super brilho,"4,000","R$ 5,39"
Álcool Líquido 70% - 5 Litros,21/01/2025,Super brilho,"2,000","R$ 32,90"
Detergente Neutro - 5 Litros,21/01/2025,Super brilho,"2,000","R$ 10,17"
Água Crystal Com Gás - Garrafa - (500ml),21/01/2025,Spal Industria,"60,000","R$ 1,41"
Coca Cola Sem Açucar - Lata - (350ml),21/01/2025,Spal Industria,"24,000","R$ 2,26"
Coca Cola - Lata - (350ml),21/01/2025,Spal Industria,"24,000","R$ 2,26"
Sanduíche de Carne - 1un,22/01/2025,Cassinelli,"12,000","R$ 9,50"
Sanduíche de Parma - 1un,22/01/2025,Cassinelli,"12,000","R$ 10,00"
Sanduíche de Pernil - 1un,22/01/2025,Cassinelli,"12,000","R$ 8,50"
Sanduíche de Mortadela - 1un,22/01/2025,Cassinelli,"12,000","R$ 7,50"
Sanduíche de Frango - 1un,22/01/2025,Cassinelli,"6,000","R$ 8,50"
Quiche de Alho Poró - 1un,22/01/2025,Cassinelli,"12,000","R$ 4,50"
Quiche Capresse - 1un,22/01/2025,Cassinelli,"12,000","R$ 4,50"
Quiche Lorraine - 1un,22/01/2025,Cassinelli,"12,000","R$ 4,50"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,22/01/2025,Marmikok,"2,000","R$ 45,90"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,22/01/2025,Marmikok,"5,000","R$ 14,80"
Pázinha Curta Branca - c/ 500un,24/01/2025,Marmikok,"12,000","R$ 19,50"
Tampa p/ Pote 200ml - c/ 50un,24/01/2025,Marmikok,"3,000","R$ 5,80"
Água Crystal Com Gás - Garrafa - (500ml),04/02/2025,Spal Industria,"48,000","R$ 1,41"
Coca Cola - Lata - (350ml),04/02/2025,Spal Industria,"12,000","R$ 2,26"
Coca Cola Sem Açucar - Lata - (350ml),04/02/2025,Spal Industria,"6,000","R$ 2,26"
Chá Matte Leao Guaraná Power Açai - Copo - (300ml),18/02/2025,Spal ,"12,000","R$ 19,49"
Chá Matte Leao Limão - Copo - (300ml),18/02/2025,Spal ,"1,000","R$ 21,43"
Coca Cola Sem Açucar - Lata - (350ml),18/02/2025,Spal ,"24,000","R$ 2,37"
Chá Matte Leao - Copo - (300ml),18/02/2025,Spal ,"12,000","R$ 1,62"
Água Crystal Com Gás - Garrafa - (500ml),18/02/2025,Spal ,"60,000","R$ 1,48"
Água Crystal - Garrafa - (500ml),18/02/2025,Spal ,"84,000","R$ 1,37"
Suco Del Valle Uva - Lata - (290ml),18/02/2025,Spal ,"6,000","R$ 2,40"
Suco Del Valle Pêssego - Lata - (290ml),18/02/2025,Spal ,"6,000","R$ 2,40"
Suco Del Valle Maracujá - Lata - (290ml),18/02/2025,Spal ,"6,000","R$ 2,60"
Leite UHT Integral - 1kg,19/02/2025,Carrefour,"48,000","R$ 4,29"
Quiche de Alho Poró - 1un,24/02/2025,Cassineli ,"12,000","R$ 4,50"
Quiche Capresse - 1un,24/02/2025,Cassineli ,"12,000","R$ 4,50"
Quiche Lorraine - 1un,24/02/2025,Cassineli ,"12,000","R$ 4,50"
Sanduíche de Carne - 1un,24/02/2025,Cassineli ,"6,000","R$ 10,50"
Sanduíche de Frango - 1un,24/02/2025,Cassineli ,"12,000","R$ 9,50"
Sanduíche de Parma - 1un,24/02/2025,Cassineli ,"12,000","R$ 11,00"
Sanduíche de Pernil - 1un,24/02/2025,Cassineli ,"12,000","R$ 9,50"
Sanduíche de Mortadela - 1un,24/02/2025,Cassineli ,"12,000","R$ 8,50"
Ki-Cascão Conny - c/ 120un,24/02/2025,Franconny,"20,000","R$ 40,00"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,24/02/2025,Super Brilho,"6,000","R$ 6,58"
Saco de Lixo 60 Litros Preto Micra 8 - c/ 100un,24/02/2025,Super Brilho,"2,000","R$ 14,95"
Álcool Líquido 70% - 1 Litro,24/02/2025,Super Brilho,"10,000","R$ 5,99"
Detergente Neutro - 5 Litros,24/02/2025,Super Brilho,"2,000","R$ 25,83"
Esponja Multiuso Dupla Face AM/VD,24/02/2025,Super Brilho,"12,000","R$ 0,95"
Veja Multi Uso 500ml,24/02/2025,Super Brilho,"6,000","R$ 5,86"
Coca Cola Sem Açucar - Lata - (350ml),02/03/2025,Spal ,"6,000","R$ 2,37"
Suco Del Valle Pêssego - Lata - (290ml),02/03/2025,Spal ,"12,000","R$ 2,40"
Água Crystal - Garrafa - (500ml),02/03/2025,Spal ,"120,000","R$ 1,37"
Suco Del Valle Uva - Lata - (290ml),02/03/2025,Spal ,"12,000","R$ 2,40"
Suco Del Valle Maracujá - Lata - (290ml),02/03/2025,Spal ,"12,000","R$ 2,60"
Coca Cola Sem Açucar - Lata - (350ml),02/03/2025,Spal ,"36,000","R$ 2,37"
Coca Cola - Lata - (350ml),02/03/2025,Spal ,"48,000","R$ 2,37"
Leite UHT Integral - 1kg,03/03/2025,Condor,12,"R$ 4,39"
Leite UHT Integral - 1kg,03/03/2025,Mercado,"12,000","R$ 4,39"
Leite UHT Integral - 1kg,03/03/2025,Mercado,"12,000","R$ 4,39"
Leite UHT Integral - 1kg,03/03/2025,Cia da verdura,"12,000","R$ 4,39"
Leite UHT Integral - 1kg,03/03/2025,Mercado,"48,000","R$ 4,59"
Leite UHT Integral - 1kg,03/03/2025,Condor,"12,000","R$ 4,39"
Morango Bandeja - c/ 250gr,05/03/2025,Jullye Frutas,1,"R$ 4,50"
Banana,05/03/2025,Jullye Frutas,"1,000","R$ 2,26"
Pote Kraft 80ml - c/ 50un,07/03/2025,Nazapack,"120,000","R$ 12,30"
Pote Kraft 120ml - c/ 50un,07/03/2025,Nazapack,"40,000","R$ 13,45"
Sanduíche de Frango - 1un,10/03/2025,Cassinelli,"12,000","R$ 9,50"
Sanduíche de Carne - 1un,10/03/2025,Cassinelli,"6,000","R$ 10,50"
Sanduíche de Pernil - 1un,10/03/2025,Cassinelli,"12,000","R$ 9,50"
Sanduíche de Parma - 1un,10/03/2025,Cassinelli,"6,000","R$ 11,00"
Sanduíche de Mortadela - 1un,10/03/2025,Cassinelli,"6,000","R$ 8,50"
Morango Bandeja - c/ 250gr,18/03/2025,Jullye Frutas,1,"R$ 5,49"
Leite UHT Integral - 1kg,18/03/2025,Condor,"72,000","R$ 4,69"
Pázinha Curta Branca - c/ 500un,21/03/2025,Marmikok,6,"R$ 19,50"
Morango Bandeja - c/ 250gr,21/03/2025,Jullye Frutas,1,"R$ 5,49"
Banana,21/03/2025,Jullye Frutas,"0,450","R$ 6,65"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,25/03/2025,Marmikok,"1,000","R$ 14,80"
Nutella Pote - 650gr,25/03/2025,A casa do confeiteiro,"2,000","R$ 44,90"
Leite UHT Integral - 1kg,25/03/2025,WMS,"120,000","R$ 4,69"
Morango Bandeja - c/ 250gr,26/03/2025,Jullye Frutas,"1,000","R$ 6,90"
Sanduíche de Carne - 1un,26/03/2025,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Frango - 1un,26/03/2025,Cassineli ,"12,000","R$ 9,50"
Sanduíche de Pernil - 1un,26/03/2025,Cassineli ,"12,000","R$ 9,00"
Sanduíche de Parma - 1un,26/03/2025,Cassineli ,"12,000","R$ 11,00"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,29/03/2025,Marmikok,"5,000","R$ 14,80"
Pote 200ml Descartável - c/ 50un,29/03/2025,Marmikok,"6,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,29/03/2025,Marmikok,"4,000","R$ 7,20"
Pázinha Curta Branca - c/ 500un,29/03/2025,Marmikok,"6,000","R$ 19,50"
Mini Disqueti - Chocolate ao Leite - 11gr,31/03/2025,Club Doces,"3,000","R$ 1,50"
Morango Bandeja - c/ 250gr,31/03/2025,Jullye Frutas,1,"R$ 10,50"
Café em Grão - 1kg,01/04/2025,Astoria Distribuidora,5,"R$ 120,50"
Coca Cola - Lata - (350ml),02/04/2025,Spal Industria ,"48,000","R$ 2,36"
Coca Cola Sem Açucar - Lata - (350ml),02/04/2025,Spal Industria ,"12,000","R$ 2,36"
Papel Higiênico - FD - 12 Rolos/30mt,04/04/2025,WHS ,1,"R$ 20,79"
Nutella Pote - 650gr,04/04/2025,WHS ,"1,000","R$ 55,99"
Sacola PP - 25x21x10cm - c/ 20un,07/04/2025,Nobelpack,"400,000","R$ 0,76"
Sacola P - 26x25x12cm - c/ 20un,07/04/2025,Nobelpack,"200,000","R$ 0,72"
Morango Bandeja - c/ 250gr,07/04/2025,Jullye Frutas,"2,000","R$ 7,99"
Banana,07/04/2025,Jullye Frutas,"0,825","R$ 5,80"
Sanduíche de Carne - 1un,09/04/2025,Cassinelli,"12,000","R$ 10,50"
Sanduíche de Pernil - 1un,09/04/2025,Cassinelli,"6,000","R$ 9,50"
Sanduíche de Parma - 1un,09/04/2025,Cassinelli,"6,000","R$ 11,00"
Sanduíche de Mortadela - 1un,09/04/2025,Cassinelli,"6,000","R$ 8,50"
Morango Bandeja - c/ 250gr,12/04/2025,Jullye Frutas,1,"R$ 7,99"
Água Crystal Com Gás - Garrafa - (500ml),12/04/2025,Condor,24,"R$ 2,49"
Coca Cola Sem Açucar - Lata - (350ml),12/04/2025,Condor,"6,000","R$ 3,69"
Coca Cola - Lata - (350ml),12/04/2025,Condor,"12,000","3,69"
Água Crystal Com Gás - Garrafa - (500ml),12/04/2025,Condor,"12,000","R$ 2,49"
Ki-Cascão Conny - c/ 120un,12/04/2025,Marmikok,"3,000","R$ 47,90"
Morango Bandeja - c/ 250gr,16/04/2025,Jullye Frutas,"1,000","R$ 7,99"
Doce de Leite - 350gr,19/04/2025,Fadaleal,"4,000","R$ 9,39"
Morango Bandeja - c/ 250gr,22/04/2025,Jullye Frutas,"1,000","R$ 7,99"
Banana,22/04/2025,Jullye Frutas,"0,225","R$ 5,80"
Morango Bandeja - c/ 250gr,26/04/2025,Jullye Frutas,2,"R$ 8,25"
Pázinha Curta Branca - c/ 500un,26/04/2025,Marmikok,"6,000","R$ 19,50"
Ki-Casquinha Conny - c/ 240un,26/04/2025,Marmikok,"2,000","R$ 65,90"
Ki-Cascão Conny - c/ 120un,26/04/2025,Marmikok,"3,000","R$ 47,90"
Garfo Forte - c/ 50un (STRAWPLAST),26/04/2025,Marmikok,2,"R$ 10,50"
Garfo Forte - c/ 50un (STRAWPLAST),26/04/2025,comercial Embalagens,"1,000","R$ 10,50"
Faca Forte - c/ 50un (STRAWPLAST),26/04/2025,comercial Embalagens,"3,000","R$ 10,50"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,26/04/2025,comercial Embalagens,"4,000","R$ 2,50"
Caixa Kraft p/ Porção Grande - c/ 25un,26/04/2025,comercial Embalagens,"8,000","R$ 0,60"
Papel Higiênico - FD - 12 Rolos/30mt,04/05/2025,Muffato,"1,000","R$ 15,90"
Banana,04/05/2025,Muffato,"0,525","R$ 6,49"
Morango Bandeja - c/ 250gr,05/05/2025,Jullye Frutas,"2,000","R$ 9,90"
Leite UHT Integral - 1kg,06/05/2025,Angeloni,"120,000","R$ 3,99"
Leite UHT Integral - 1kg,06/05/2025,Angeloni,"120,000","R$ 3,99"
Nutella Pote - 650gr,08/05/2025,Casa do Confeiteiro,2,"R$ 44,90"
Pázinha Curta Branca - c/ 500un,08/05/2025,Marmikok,6,"R$ 19,50"
Colher Forte - c/ 50un (STRAWPLAST),08/05/2025,Distribuidora Povão,"8,000","R$ 7,75"
Durex,08/05/2025,Distribuidora Povão,"3,000","R$ 1,25"
Ki-Cascão Conny - c/ 120un,08/05/2025,Marmikok,"4,000","R$ 47,90"
Ki-Casquinha Conny - c/ 240un,08/05/2025,Marmikok,"2,000","R$ 65,90"
Pote 200ml Descartável - c/ 50un,08/05/2025,Marmikok,"6,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,08/05/2025,Marmikok,"4,000","R$ 7,20"
Pano Multiuso - 28cm x 25mt,08/05/2025,Marmikok,"4,000","R$ 12,50"
Café em Grão - 1kg,12/05/2025,Astoria Distribuidora,"5,000","R$ 120,50"
Água Crystal Com Gás - Garrafa - (500ml),14/05/2025,Spal Industria ,"48,000","R$ 1,48"
Chá Matte Leao - Copo - (300ml),14/05/2025,Spal Industria ,"1,000","R$ 21,43"
Chá Matte Leao - Copo - (300ml),14/05/2025,Spal Industria ,"12,000","R$ 1,62"
Coca Cola Sem Açucar - Lata - (350ml),14/05/2025,Spal Industria ,"18,000","R$ 2,36"
Água Crystal - Garrafa - (500ml),14/05/2025,Spal Industria ,"24,000","R$ 1,37"
Chá Matte Leao Guaraná Power Açai - Copo - (300ml),14/05/2025,Spal Industria ,"12,000","R$ 1,62"
Doce de Leite - 350gr,24/05/2025,Distribuidora Povão,"2,000","R$ 9,95"
Ki-Cascão Conny - c/ 120un,24/05/2025,Marmikok,"2,000","R$ 47,90"
Pázinha Curta Branca - c/ 500un,24/05/2025,Marmikok,"6,000","R$ 19,50"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,24/05/2025,Marmikok,"5,000","R$ 14,80"
Copo Papel Preto Parede Simples 110ml - c/ 50un,26/05/2025,NFS Comercio,"20,000","R$ 9,23"
Copo Papel Preto Parede Dupla 270ml - c/ 25un,26/05/2025,NFS Comercio,"20,000","R$ 15,16"
Ki-Cascão Conny - c/ 120un,26/05/2025,Marmikok,2,"R$ 47,90"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,26/05/2025,Marmikok,2,"R$ 45,90"
Garfo Forte - c/ 50un (STRAWPLAST),26/05/2025,Distribuidora Povão,"3,000","R$ 7,75"
Colher Forte - c/ 50un (STRAWPLAST),26/05/2025,Distribuidora Povão,"2,000","R$ 7,75"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,26/05/2025,Armazem das embalagens,"2,000","R$ 5,20"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,26/05/2025,comercial Embalagens,"1,000","R$ 3,10"
Água Crystal Com Gás - Garrafa - (500ml),27/05/2025,Spal Industria ,"48,000","R$ 1,48"
Coca Cola Sem Açucar - Lata - (350ml),27/05/2025,Spal Industria ,"24,000","R$ 2,36"
Morango Bandeja - c/ 250gr,16/06/2025,Jullye Frutas,1,"R$ 11,99"
Xarope de Caramelo - 250ml,18/06/2025,Confeitar comercio,1,"R$ 32,90"
Ki-Cascão Conny - c/ 120un,20/06/2025,Marmikok,"3,000","R$ 47,90"
Sache Açucar - c/ 400un,21/06/2025,Lacto Minas,"1,000","R$ 23,90"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,16/07/2025,Cia da verdura,"5,000","R$ 14,80"
Leite UHT Integral - 1kg,19/07/2025,Condor,"12,000","R$ 4,59"
Leite UHT Integral - 1kg,19/07/2025,Condor,"12,000","R$ 4,59"
Leite UHT Integral - 1kg,19/07/2025,Condor,"12,000","R$ 4,59"
Doce de Leite - 350gr,19/07/2025,Condor,"1,000","R$ 8,69"
Doce de Leite - 350gr,19/07/2025,Condor,"2,000","R$ 8,69"
Leite UHT Integral - 1kg,19/07/2025,Condor,"12,000","R$ 4,59"
Leite UHT Integral - 1kg,19/07/2025,condor,"12,000","R$ 4,59"
Doce de Leite - 350gr,19/07/2025,Condor ,"1,000","R$ 8,69"
Morango Bandeja - c/ 250gr,19/07/2025,JUllye Frutas,"1,000","R$ 10,90"
Xarope de Baunilha - 750ml,21/07/2025,Scopel,"1,000","R$ 59,90"
Pázinha Curta Branca - c/ 500un,21/07/2025,A Casa do Confeiteiro,"6,000","R$ 19,50"
Café em Grão - 1kg,22/07/2025,Moka Clube,"8,000","R$ 106,00"
Morango Bandeja - c/ 250gr,24/07/2025,Cia da verdura,1,"R$ 11,90"
Sanduíche de Frango - 1un,25/07/2025,Cassinelli,"12,000","R$ 9,50"
Sanduíche de Pernil - 1un,25/07/2025,Cassinelli,"6,000","R$ 9,50"
Sanduíche de Parma - 1un,25/07/2025,Cassinelli,"6,000","R$ 11,00"
Sanduíche de Mortadela - 1un,25/07/2025,Cassinelli,"6,000","R$ 8,50"
Xarope de Tangerina - 250ml,25/07/2025,Casa do Confeiteiro,"1,000","R$ 30,90"
Nutella Pote - 650gr,25/07/2025,Casa do Confeiteiro,"1,000","R$ 48,90"
Ki-Cascão Conny - c/ 120un,25/07/2025,Marmikok,"4,000","R$ 47,90"
Ki-Casquinha Conny - c/ 240un,25/07/2025,Marmikok,"2,000","R$ 65,90"
Pázinha Curta Branca - c/ 500un,25/07/2025,Marmikok,"6,000","R$ 18,00"
Pote 200ml Descartável - c/ 50un,25/07/2025,Marmikok,"6,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,25/07/2025,Marmikok,"6,000","R$ 7,20"
Água Crystal Com Gás - Garrafa - (500ml),28/07/2025,Spal Industria ,"48,000","R$ 1,55"
Água Crystal - Garrafa - (500ml),28/07/2025,Spal Industria ,"72,000","R$ 1,38"
Chá Matte Leao - Copo - (300ml),28/07/2025,Spal Industria ,"1,000","R$ 21,31"
Coca Cola - Lata - (350ml),28/07/2025,Spal Industria ,"24,000","R$ 2,47"
Coca Cola Sem Açucar - Lata - (350ml),28/07/2025,Spal Industria ,"24,000","R$ 2,47"
Chá Matte Leao - Copo - (300ml),28/07/2025,Spal Industria ,"12,000","R$ 1,62"
Chá Matte Leao Guaraná Power Açai - Copo - (300ml),28/07/2025,Spal Industria ,"12,000","R$ 1,62"
Leite UHT Integral - 1kg,06/08/2025,Condor,"1,000","R$ 4,59"
Leite UHT Integral - 1kg,06/08/2025,Condor,36,"R$ 4,59"
Pote 200ml Descartável - c/ 50un,07/08/2025,Marmikok,"3,000","R$ 5,60"
Pote 200ml Descartável - c/ 50un,07/08/2025,Marmikok,"1,000","R$ 5,60"
Banana,07/08/2025,Cia da verdura,"0,475","R$ 6,99"
Morango Bandeja - c/ 250gr,07/08/2025,Cia da verdura,2,"R$ 17,90"
Ki-Casquinha Conny - c/ 240un,07/08/2025,Marmikok,"1,000","R$ 65,90"
Morango Bandeja - c/ 250gr,09/08/2025,Jullye Frutas,"1,000","R$ 8,90"
Nutella Pote - 650gr,09/08/2025,Confeitar comercio,"4,000","R$ 47,89"
Ki-Cascão Conny - c/ 120un,09/08/2025,Marmikok,"2,000","R$ 51,90"
Pázinha Curta Branca - c/ 500un,09/08/2025,Marmikok,"6,000","R$ 18,00"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,09/08/2025,Marmikok,"1,000","R$ 45,90"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,09/08/2025,Marmikok,"5,000","R$ 14,80"
Esponja Multiuso Dupla Face AM/VD,09/08/2025,Marmikok,20,"R$ 0,80"
Garfo Forte - c/ 50un (STRAWPLAST),09/08/2025,Marmikok,"1,000","R$ 10,50"
Faca Forte - c/ 50un (STRAWPLAST),09/08/2025,Marmikok,1,"R$ 10,50"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,09/08/2025,Armazem das embalagens,2,"R$ 6,50"
Água Sanitária - 5 Litros,13/08/2025,Condor,2,"R$ 14,99"
Mini Óreo - 35gr,13/08/2025,Condor,"4,000","R$ 3,29"
Morango Bandeja - c/ 250gr,13/08/2025,Jullye Frutas,"2,000","R$ 5,99"
Leite UHT Integral - 1kg,16/08/2025,condor,"12,000","R$ 4,69"
Água Crystal Com Gás - Garrafa - (500ml),19/08/2025,Spal Industria ,"36,000","R$ 1,55"
Coca Cola - Lata - (350ml),19/08/2025,Lacto Minas,"6,000","R$ 3,49"
Ki-Cascão Conny - c/ 120un,19/08/2025,Marmikok,4,"R$ 51,90"
Ki-Casquinha Conny - c/ 240un,19/08/2025,Marmikok,2,"R$ 70,00"
Pázinha Curta Branca - c/ 500un,19/08/2025,Marmikok,6,"R$ 18,00"
Papel Higiênico - FD - 12 Rolos/30mt,22/08/2025,Condor,"1,000","R$ 21,96"
Morango Bandeja - c/ 250gr,22/08/2025,Jullye Frutas,"1,000","R$ 4,99"
Água Crystal - Garrafa - (500ml),24/08/2025,Muffato,"20,000","R$ 1,99"
Banana,24/08/2025,Muffato,"0,500","R$ 7,69"
Sacola P - 26x25x12cm - c/ 20un,25/08/2025,Nobelpack,"400,000","R$ 0,66"
Sacola PP - 25x21x10cm - c/ 20un,25/08/2025,Nobelpack,"400,000","R$ 0,69"
Coca Cola - Lata - (350ml),26/08/2025,Muffato,6,"R$ 3,42"
Doce de Leite - 350gr,27/08/2025,condor ,2,"R$ 9,49"
Ki-Cascão Conny - c/ 120un,30/08/2025,Marmikok,"2,000","R$ 51,90"
Ki-Casquinha Conny - c/ 240un,30/08/2025,Marmikok,"2,000","R$ 70,00"
Pote 200ml Descartável - c/ 50un,30/08/2025,Marmikok,"6,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,30/08/2025,Marmikok,"4,000","R$ 7,20"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,30/08/2025,Marmikok,"2,000","R$ 45,90"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,30/08/2025,Marmikok,"5,000","R$ 14,80"
Xarope de Framboesa - 750ml,01/09/2025,Familia Scopel,"1,000","R$ 49,90"
Xarope de Maça Verde - 750ml,01/09/2025,Familia Scopel,"1,000","R$ 49,90"
Álcool Líquido 70% - 1 Litro,03/09/2025,Condor,"2,000","R$ 6,99"
Pote Kraft 80ml - c/ 50un,04/09/2025,Nazapack,"120,000","R$ 12,30"
Filtro de Papel p/ Café n102 - c/ 30un,05/09/2025,Kalunga,4,"R$ 3,49"
Ki-Cascão Conny - c/ 120un,06/09/2025,Marmikok,"2,000","R$ 51,90"
Pázinha Curta Branca - c/ 500un,06/09/2025,Marmikok,"6,000","R$ 18,00"
Pote 200ml Descartável - c/ 50un,06/09/2025,Marmikok,"6,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,06/09/2025,Marmikok,"4,000","R$ 7,20"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,06/09/2025,Marmikok,"5,000","R$ 14,80"
Ki-Casquinha Conny - c/ 240un,06/09/2025,Marmikok,"2,000","R$ 70,00"
Copo 300ml Descartável - c/ 100un,06/09/2025,Marmikok,"3,000","R$ 9,70"
Faca Forte - c/ 50un (STRAWPLAST),06/09/2025,Distribuidora Povão,"2,000","R$ 7,75"
Garfo Forte - c/ 50un (STRAWPLAST),06/09/2025,Distribuidora Povão,"2,000","R$ 7,99"
Mini Óreo - 35gr,06/09/2025,Distribuidora Povão,"6,000","R$ 3,49"
Paçoquita Embalada - 1un,06/09/2025,Distribuidora Povão,"12,000","R$ 0,92"
Filtro de Papel p/ Café n102 - c/ 30un,06/09/2025,Mirai utilidades,1,"R$ 2,50"
Tampa p/ Copo Papel 110ml - c/ 50un,09/09/2025,comercial Embalagens,"1,000","R$ 19,90"
Leite UHT Integral - 1kg,10/09/2025,Condor,"24,000","R$ 4,39"
Doce de Leite - 350gr,10/09/2025,Condor,"5,000","R$ 6,99"
Água Crystal Com Gás - Garrafa - (500ml),12/09/2025,Spal Industria,"12,000","R$ 1,55"
Coca Cola - Lata - (350ml),12/09/2025,Spal Industria,"12,000","R$ 2,47"
Ki-Cascão Conny - c/ 120un,13/09/2025,Marmikok,"2,000","R$ 51,90"
Pázinha Curta Branca - c/ 500un,13/09/2025,Marmikok,"6,000","R$ 18,00"
Morango Bandeja - c/ 250gr,15/09/2025,jullye Frutas,"1,000","R$ 7,50"
Álcool Líquido 70% - 1 Litro,18/09/2025,Crystalina Plus,1,"R$ 10,90"
Pázinha Curta Branca - c/ 500un,19/09/2025,Marmikok,6,"R$ 18,00"
Morango Bandeja - c/ 250gr,20/09/2025,Jullye Frutas,"1,000","R$ 2,99"
Banana,20/09/2025,Jullye Frutas,"0,115","R$ 5,55"
Coca Cola - Lata - (350ml),23/09/2025,Spal Industria,12,"R$ 2,47"
Água Crystal Com Gás - Garrafa - (500ml),23/09/2025,Spal Industria,"12,000","R$ 1,55"
Leite UHT Integral - 1kg,25/09/2025,Condor,"12,000","R$ 3,89"
Álcool Líquido 70% - 1 Litro,25/09/2025,Condor,"1,000","R$ 5,99"
Leite UHT Integral - 1kg,25/09/2025,Condor,"12,000","R$ 3,89"
Papel Higiênico - FD - 12 Rolos/30mt,25/09/2025,Condor,"1,000","R$ 23,90"
Leite UHT Integral - 1kg,25/09/2025,Condor,12,"R$ 3,89"
Álcool Líquido 70% - 1 Litro,25/09/2025,Condor,1,"R$ 5,99"
Leite UHT Integral - 1kg,25/09/2025,Condor,12,"R$ 3,89"
Leite UHT Integral - 1kg,25/09/2025,Condor,12,"R$ 3,89"
Leite UHT Integral - 1kg,25/09/2025,Condor,12,"R$ 3,89"
Papel Higiênico - FD - 12 Rolos/30mt,25/09/2025,Condor,1,"R$ 23,90"
